YEAR,MONTH_NUM,MONTH_MON,APT_NAME,STATE_NAME,FLT_ARR_1,DLY_APT_1,FLT_ARR_1_DLY,FLT_ARR_1_DLY_15,DLY_APT_ARR_C_1,DLY_APT_ARR_R_1,DLY_APT_ARR_S_1
2016,5.00,MAY,Manchester,United Kingdom,290.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Birmingham,United Kingdom,181.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Londonderry/Eglinton,United Kingdom,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Belfast/City Airport,United Kingdom,66.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Belfast/Aldergrove,United Kingdom,63.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Bremen,Germany,57.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Hanover,Germany,96.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Berlin/ Tegel,Germany,282.00,40.00,7.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Stuttgart,Germany,199.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Saarbruecken,Germany,19.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Leipzig-Halle,Germany,105.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Nuremberg,Germany,87.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Munich,Germany,606.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Dusseldorf,Germany,352.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Cologne-Bonn,Germany,223.00,217.00,12.00,7.00,217.00,0.00,0.00
2016,5.00,MAY,Hamburg,Germany,230.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Muenster-Osnabrueck,Germany,27.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Frankfurt,Germany,686.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Erfurt,Germany,8.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Dresden,Germany,33.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Berlin/ Schoenefeld,Germany,167.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Zí_rich,Switzerland,385.00,1763.00,100.00,41.00,0.00,0.00,0.00
2016,5.00,MAY,Sion,Switzerland,5.00,1.00,1.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Geneva,Switzerland,275.00,320.00,22.00,8.00,320.00,0.00,0.00
2016,5.00,MAY,Ní¬mes-Garons,France,11.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,HyíÂres-Le Palyvestre,France,26.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Strasbourg-Entzheim,France,46.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Brive-Souillac,France,9.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Bí¢le-Mulhouse,France,116.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Saint-Nazaire-Montoir,France,8.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Nantes-Atlantique,France,93.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Quimper-Pluguffan,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Lannion,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Rennes-Saint-Jacques,France,25.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Le Mans,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Caen-Carpiquet,France,7.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Lorient-Lann Bihouí©,France,7.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Deauville-Normandie,France,10.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Dinard-Pleurtuit-Saint-Malo,France,8.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Brest-Bretagne,France,31.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Lille-Lesquin,France,43.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Paris-Orly,France,375.00,1987.00,135.00,51.00,534.00,0.00,0.00
2016,5.00,MAY,Toussus-le-Noble,France,10.00,143.00,6.00,4.00,143.00,0.00,0.00
2016,5.00,MAY,Paris-Charles-de-Gaulle,France,697.00,322.00,17.00,11.00,322.00,0.00,0.00
2016,5.00,MAY,Paris-Le Bourget,France,108.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Tours-Val de Loire,France,7.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Chí¢lons-Vatry,France,5.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Le Havre-Octeville,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Beauvais-Tillí©,France,40.00,130.00,7.00,4.00,130.00,0.00,0.00
2016,5.00,MAY,Avignon-Caumont,France,14.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Bí©ziers-Vias,France,15.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Montpellier-Mí©diterraní©e,France,62.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Perpignan-Rivesaltes,France,9.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Nice-CíÇte däó»Azur,France,310.00,55.00,9.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Marseille-Provence,France,152.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Carcassonne-Salvaza,France,11.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Istres-Le Tubí©,France,10.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Saint-Etienne-Bouthí©on,France,6.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Cannes-Mandelieu,France,30.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Lyon-Bron,France,10.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Chí¢teauroux-Dí©ols,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Grenoble-IsíÂre,France,10.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Lyon-Saint-Exupí©ry,France,169.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Annemasse,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Clermont-Ferrand-Auvergne,France,23.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Chambí©ry-Aix-les-Bains,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Ajaccio-Napolí©on-Bonaparte,France,21.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Figari-Sud Corse,France,12.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Calvi-Sainte-Catherine,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Bastia-Poretta,France,18.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Angers-Marcí©,France,8.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Metz-Nancy-Lorraine,France,10.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,DíÇle-Tavaux,France,7.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Rodez-Marcillac,France,6.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Biarritz-Bayonne-Anglet,France,22.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Tarbes-Lourdes Pyrí©ní©es,France,16.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Pau-Pyrí©ní©es,France,16.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Toulouse-Blagnac,France,155.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Limoges-Bellegarde,France,11.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Poitiers-Biard,France,9.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,La Rochelle-Ile de Rí©,France,11.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Bergerac-RoumaniíÂre,France,7.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Bordeaux-Mí©rignac,France,110.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Agen-La Garenne,France,14.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Albert-Bray,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Stockholm/ Bromma,Sweden,102.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Stockholm/ Arlanda,Sweden,394.00,718.00,40.00,23.00,0.00,0.00,0.00
2016,5.00,MAY,Rotterdam,Netherlands,46.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Groningen,Netherlands,12.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Maastricht-Aachen,Netherlands,13.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Amsterdam/ Schiphol,Netherlands,683.00,26934.00,375.00,321.00,0.00,0.00,0.00
2016,5.00,MAY,London/ Stansted,United Kingdom,256.00,261.00,17.00,9.00,0.00,0.00,0.00
2016,5.00,MAY,Edinburgh,United Kingdom,168.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Glasgow,United Kingdom,149.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Aberdeen,United Kingdom,96.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,East Midlands,United Kingdom,90.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,London/ Heathrow,United Kingdom,682.00,3191.00,143.00,81.00,0.00,0.00,0.00
2016,5.00,MAY,Farnborough,United Kingdom,44.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,London/ City,United Kingdom,103.00,7.00,1.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,London/ Gatwick,United Kingdom,440.00,2162.00,82.00,62.00,0.00,0.00,0.00
2016,5.00,MAY,Biggin Hill,United Kingdom,39.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Southampton,United Kingdom,59.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,London/ Luton,United Kingdom,211.00,516.00,22.00,11.00,0.00,0.00,0.00
2016,5.00,MAY,Manchester,United Kingdom,307.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Birmingham,United Kingdom,169.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Londonderry/Eglinton,United Kingdom,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Belfast/City Airport,United Kingdom,69.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Belfast/Aldergrove,United Kingdom,62.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Bremen,Germany,51.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Hanover,Germany,96.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Berlin/ Tegel,Germany,284.00,186.00,8.00,5.00,0.00,0.00,0.00
2016,5.00,MAY,Stuttgart,Germany,209.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Saarbruecken,Germany,15.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Leipzig-Halle,Germany,98.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Nuremberg,Germany,74.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Munich,Germany,616.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Dusseldorf,Germany,318.00,2004.00,60.00,40.00,0.00,0.00,0.00
2016,5.00,MAY,Cologne-Bonn,Germany,210.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Hamburg,Germany,238.00,578.00,26.00,17.00,0.00,0.00,0.00
2016,5.00,MAY,Muenster-Osnabrueck,Germany,27.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Frankfurt,Germany,659.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Erfurt,Germany,7.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Dresden,Germany,33.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Berlin/ Schoenefeld,Germany,158.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Zí_rich,Switzerland,388.00,1677.00,113.00,33.00,0.00,0.00,0.00
2016,5.00,MAY,Sion,Switzerland,9.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Geneva,Switzerland,260.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Ní¬mes-Garons,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,HyíÂres-Le Palyvestre,France,18.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Strasbourg-Entzheim,France,18.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Brive-Souillac,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Bí¢le-Mulhouse,France,104.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Saint-Nazaire-Montoir,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Nantes-Atlantique,France,84.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Quimper-Pluguffan,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Lannion,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Rennes-Saint-Jacques,France,16.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Le Mans,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Caen-Carpiquet,France,12.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Lorient-Lann Bihouí©,France,5.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Deauville-Normandie,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Dinard-Pleurtuit-Saint-Malo,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Brest-Bretagne,France,18.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Lille-Lesquin,France,30.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Paris-Orly,France,341.00,1562.00,85.00,34.00,0.00,0.00,0.00
2016,5.00,MAY,Toussus-le-Noble,France,8.00,26.00,1.00,1.00,0.00,0.00,0.00
2016,5.00,MAY,Paris-Charles-de-Gaulle,France,681.00,175.00,18.00,1.00,0.00,0.00,0.00
2016,5.00,MAY,Paris-Le Bourget,France,78.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Tours-Val de Loire,France,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Chí¢lons-Vatry,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Le Havre-Octeville,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Beauvais-Tillí©,France,37.00,66.00,2.00,1.00,66.00,0.00,0.00
2016,5.00,MAY,Avignon-Caumont,France,7.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Bí©ziers-Vias,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Montpellier-Mí©diterraní©e,France,24.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Perpignan-Rivesaltes,France,8.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Nice-CíÇte däó»Azur,France,304.00,1378.00,35.00,26.00,0.00,0.00,0.00
2016,5.00,MAY,Marseille-Provence,France,123.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Carcassonne-Salvaza,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Istres-Le Tubí©,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Saint-Etienne-Bouthí©on,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Cannes-Mandelieu,France,27.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Lyon-Bron,France,10.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Chí¢teauroux-Dí©ols,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Grenoble-IsíÂre,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Annecy-Meythet,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Lyon-Saint-Exupí©ry,France,158.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Annemasse,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Clermont-Ferrand-Auvergne,France,12.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Chambí©ry-Aix-les-Bains,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Ajaccio-Napolí©on-Bonaparte,France,31.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Figari-Sud Corse,France,16.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Calvi-Sainte-Catherine,France,14.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Bastia-Poretta,France,33.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Angers-Marcí©,France,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Metz-Nancy-Lorraine,France,8.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,DíÇle-Tavaux,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Rodez-Marcillac,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Biarritz-Bayonne-Anglet,France,20.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Tarbes-Lourdes Pyrí©ní©es,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Pau-Pyrí©ní©es,France,10.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Toulouse-Blagnac,France,112.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Limoges-Bellegarde,France,6.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Poitiers-Biard,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,La Rochelle-Ile de Rí©,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Bergerac-RoumaniíÂre,France,8.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Bordeaux-Mí©rignac,France,88.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Agen-La Garenne,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Stockholm/ Bromma,Sweden,60.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Stockholm/ Arlanda,Sweden,320.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Rotterdam,Netherlands,27.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Groningen,Netherlands,6.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Maastricht-Aachen,Netherlands,14.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Amsterdam/ Schiphol,Netherlands,717.00,224.00,23.00,2.00,0.00,0.00,0.00
2016,5.00,MAY,London/ Stansted,United Kingdom,256.00,217.00,12.00,8.00,0.00,0.00,0.00
2016,5.00,MAY,Edinburgh,United Kingdom,164.00,84.00,4.00,2.00,0.00,0.00,0.00
2016,5.00,MAY,Glasgow,United Kingdom,128.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Aberdeen,United Kingdom,57.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,East Midlands,United Kingdom,75.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,London/ Heathrow,United Kingdom,676.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Farnborough,United Kingdom,24.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,London/ City,United Kingdom,66.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,London/ Gatwick,United Kingdom,445.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Biggin Hill,United Kingdom,9.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Southampton,United Kingdom,51.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,London/ Luton,United Kingdom,219.00,261.00,18.00,8.00,172.00,0.00,0.00
2016,5.00,MAY,Manchester,United Kingdom,300.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Birmingham,United Kingdom,161.00,1194.00,34.00,30.00,0.00,0.00,1194.00
2016,5.00,MAY,Londonderry/Eglinton,United Kingdom,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Belfast/City Airport,United Kingdom,57.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Belfast/Aldergrove,United Kingdom,70.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Bremen,Germany,39.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Hanover,Germany,61.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Berlin/ Tegel,Germany,239.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Stuttgart,Germany,166.00,374.00,16.00,12.00,0.00,0.00,0.00
2016,5.00,MAY,Saarbruecken,Germany,13.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Leipzig-Halle,Germany,52.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Nuremberg,Germany,66.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Munich,Germany,536.00,1535.00,44.00,33.00,0.00,0.00,0.00
2016,5.00,MAY,Dusseldorf,Germany,306.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Cologne-Bonn,Germany,169.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Hamburg,Germany,205.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Muenster-Osnabrueck,Germany,23.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Frankfurt,Germany,671.00,4803.00,191.00,124.00,0.00,0.00,0.00
2016,5.00,MAY,Erfurt,Germany,8.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Dresden,Germany,24.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Berlin/ Schoenefeld,Germany,131.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Zí_rich,Switzerland,354.00,1361.00,92.00,35.00,0.00,0.00,0.00
2016,5.00,MAY,Sion,Switzerland,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Geneva,Switzerland,228.00,100.00,10.00,1.00,0.00,0.00,0.00
2016,5.00,MAY,Ní¬mes-Garons,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,HyíÂres-Le Palyvestre,France,21.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Strasbourg-Entzheim,France,17.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Brive-Souillac,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Bí¢le-Mulhouse,France,105.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Saint-Nazaire-Montoir,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Nantes-Atlantique,France,72.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Quimper-Pluguffan,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Lannion,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Rennes-Saint-Jacques,France,19.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Caen-Carpiquet,France,8.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Lorient-Lann Bihouí©,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Deauville-Normandie,France,10.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Dinard-Pleurtuit-Saint-Malo,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Brest-Bretagne,France,16.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Lille-Lesquin,France,28.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Paris-Orly,France,311.00,857.00,43.00,24.00,0.00,0.00,0.00
2016,5.00,MAY,Toussus-le-Noble,France,5.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Paris-Charles-de-Gaulle,France,644.00,562.00,41.00,14.00,0.00,0.00,0.00
2016,5.00,MAY,Paris-Le Bourget,France,54.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Tours-Val de Loire,France,10.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Chí¢lons-Vatry,France,6.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Le Havre-Octeville,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Beauvais-Tillí©,France,36.00,33.00,2.00,1.00,33.00,0.00,0.00
2016,5.00,MAY,Avignon-Caumont,France,5.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Bí©ziers-Vias,France,5.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Montpellier-Mí©diterraní©e,France,27.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Perpignan-Rivesaltes,France,15.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,5.00,MAY,Nice-CíÇte däó»Azur,France,255.00,212.00,15.00,4.00,0.00,0.00,0.00
2016,5.00,MAY,Marseille-Provence,France,122.00,0.00,0.00,0.00,0.00,0.00,0.00
